   r (kpc/h)    Vrot   N(i)  Vrot(measured)   %error        Vcirc       Vc%error       vphirms/vphirm_th Vr_rms/Vr_rms_th   Vz_rms/Vz_rms_th  
   12.17440    0.00000    0.00000    0.00000        NaN  106.90839   -0.01081    0.00028    0.00014    0.00054
   12.17720    0.00000    0.00000    0.00000        NaN  106.89680    0.00000    0.00028    0.00014    0.00054
   12.18000    0.00000    0.00000    0.00000        NaN  106.88519   -0.01081    0.00028    0.00014    0.00054
   12.18280    0.00000    0.00000    0.00000        NaN  106.87357    0.00000    0.00028    0.00014    0.00054
   12.18560    0.00000    0.00000    0.00000        NaN  106.86201   -0.01081    0.00028    0.00014    0.00054
   12.18840    0.00000    0.00000    0.00000        NaN  106.85040    0.00000    0.00028    0.00014    0.00054
   12.19120    0.00000    0.00000    0.00000        NaN  106.83882    0.00000    0.00028    0.00014    0.00054
   12.19400    0.00000    0.00000    0.00000        NaN  106.82719    0.00000    0.00028    0.00014    0.00054
   12.19680    0.00000    0.00000    0.00000        NaN  106.81566   -0.01082    0.00028    0.00014    0.00055
   12.19960    0.00000    0.00000    0.00000        NaN  106.80403    0.00000    0.00028    0.00014    0.00055
   12.20240    0.00000    0.00000    0.00000        NaN  106.79244    0.00000    0.00028    0.00014    0.00055
   12.20520    0.00000    0.00000    0.00000        NaN  106.78088    0.00000    0.00028    0.00014    0.00055
   12.20800    0.00000    0.00000    0.00000        NaN  106.76928   -0.01083    0.00028    0.00014    0.00055
   12.21080    0.00000    0.00000    0.00000        NaN  106.75767    0.00000    0.00028    0.00014    0.00055
   12.21360    0.00000    0.00000    0.00000        NaN  106.74613    0.00000    0.00028    0.00014    0.00055
   12.21640    0.00000    0.00000    0.00000        NaN  106.73450   -0.01084    0.00028    0.00014    0.00055
   12.21920    0.00000    0.00000    0.00000        NaN  106.72289   -0.01084    0.00028    0.00014    0.00055
   12.22200    0.00000    0.00000    0.00000        NaN  106.71131    0.01085    0.00028    0.00014    0.00055
   12.22480    0.00000    0.00000    0.00000        NaN  106.69976    0.01085    0.00028    0.00014    0.00055
   12.22760    0.00000    0.00000    0.00000        NaN  106.68815    0.01085    0.00028    0.00014    0.00055
   12.23040    0.00000    0.00000    0.00000        NaN  106.67663    0.00000    0.00028    0.00014    0.00055
   12.23320    0.00000    0.00000    0.00000        NaN  106.66502    0.00000    0.00028    0.00014    0.00055
   12.23600    0.00000    0.00000    0.00000        NaN  106.65343    0.00000    0.00028    0.00014    0.00055
   12.23880    0.00000    0.00000    0.00000        NaN  106.64183    0.00000    0.00028    0.00014    0.00055
   12.24160    0.00000    0.00000    0.00000        NaN  106.63027    0.00000    0.00028    0.00014    0.00055
   12.24440    0.00000    0.00000    0.00000        NaN  106.61868    0.00000    0.00028    0.00014    0.00055
   12.24720    0.00000    0.00000    0.00000        NaN  106.60714    0.00000    0.00028    0.00014    0.00055
   12.25000    0.00000    0.00000    0.00000        NaN  106.59552   -0.01087    0.00028    0.00014    0.00055
   12.25280    0.00000    0.00000    0.00000        NaN  106.58395    0.00000    0.00028    0.00014    0.00055
   12.25560    0.00000    0.00000    0.00000        NaN  106.57240    0.00000    0.00028    0.00014    0.00055
   12.25840    0.00000    0.00000    0.00000        NaN  106.56083   -0.01088    0.00028    0.00014    0.00055
   12.26120    0.00000    0.00000    0.00000        NaN  106.54920    0.00000    0.00028    0.00015    0.00055
   12.26400    0.00000    0.00000    0.00000        NaN  106.53763    0.00000    0.00028    0.00015    0.00055
   12.26680    0.00000    0.00000    0.00000        NaN  106.52604    0.00000    0.00028    0.00015    0.00055
   12.26960    0.00000    0.00000    0.00000        NaN  106.51450    0.00000    0.00028    0.00015    0.00055
   12.27240    0.00000    0.00000    0.00000        NaN  106.50294    0.01089    0.00028    0.00015    0.00055
   12.27520    0.00000    0.00000    0.00000        NaN  106.49136   -0.01089    0.00028    0.00015    0.00055
   12.27800    0.00000    0.00000    0.00000        NaN  106.47984    0.00000    0.00028    0.00015    0.00055
   12.28080    0.00000    0.00000    0.00000        NaN  106.46826    0.00000    0.00028    0.00015    0.00055
   12.28360    0.00000    0.00000    0.00000        NaN  106.45665    0.00000    0.00028    0.00015    0.00055
   12.28640    0.00000    0.00000    0.00000        NaN  106.44514    0.01090    0.00028    0.00015    0.00055
   12.28920    0.00000    0.00000    0.00000        NaN  106.43355    0.00000    0.00029    0.00015    0.00055
   12.29200    0.00000    0.00000    0.00000        NaN  106.42197    0.00000    0.00029    0.00015    0.00055
   12.29480    0.00000    0.00000    0.00000        NaN  106.41042    0.00000    0.00029    0.00015    0.00055
   12.29760    0.00000    0.00000    0.00000        NaN  106.39891    0.00000    0.00029    0.00015    0.00056
   12.30040    0.00000    0.00000    0.00000        NaN  106.38732    0.00000    0.00029    0.00015    0.00056
   12.30320    0.00000    0.00000    0.00000        NaN  106.37573    0.00000    0.00029    0.00015    0.00056
   12.30600    0.00000    0.00000    0.00000        NaN  106.36418    0.00000    0.00029    0.00015    0.00056
   12.30880    0.00000    0.00000    0.00000        NaN  106.35262    0.00000    0.00029    0.00015    0.00056
   12.31160    0.00000    0.00000    0.00000        NaN  106.34108    0.00000    0.00029    0.00015    0.00056
   12.31440    0.00000    0.00000    0.00000        NaN  106.32953    0.00000    0.00029    0.00015    0.00056
   12.31720    0.00000    0.00000    0.00000        NaN  106.31798    0.00000    0.00029    0.00015    0.00056
   12.32000    0.00000    0.00000    0.00000        NaN  106.30640    0.00000    0.00029    0.00015    0.00056
   12.32280    0.00000    0.00000    0.00000        NaN  106.29486    0.01093    0.00029    0.00015    0.00056
   12.32560    0.00000    0.00000    0.00000        NaN  106.28328    0.01093    0.00029    0.00015    0.00056
   12.32840    0.00000    0.00000    0.00000        NaN  106.27177   -0.01094    0.00029    0.00015    0.00056
   12.33120    0.00000    0.00000    0.00000        NaN  106.26021    0.00000    0.00029    0.00015    0.00056
   12.33400    0.00000    0.00000    0.00000        NaN  106.24865    0.00000    0.00029    0.00015    0.00056
   12.33680    0.00000    0.00000    0.00000        NaN  106.23712    0.00000    0.00029    0.00015    0.00056
   12.33960    0.00000    0.00000    0.00000        NaN  106.22555    0.00000    0.00029    0.00015    0.00056
   12.34240    0.00000    0.00000    0.00000        NaN  106.21402    0.00000    0.00029    0.00015    0.00056
   12.34520    0.00000    0.00000    0.00000        NaN  106.20249    0.00000    0.00029    0.00015    0.00056
   12.34800    0.00000    0.00000    0.00000        NaN  106.19094    0.00000    0.00029    0.00015    0.00056
   12.35080    0.00000    0.00000    0.00000        NaN  106.17937   -0.01095    0.00029    0.00015    0.00056
   12.35360    0.00000    0.00000    0.00000        NaN  106.16784   -0.01096    0.00029    0.00015    0.00056
   12.35640    0.00000    0.00000    0.00000        NaN  106.15631    0.00000    0.00029    0.00015    0.00056
   12.35920    0.00000    0.00000    0.00000        NaN  106.14476    0.00000    0.00029    0.00015    0.00056
   12.36200    0.00000    0.00000    0.00000        NaN  106.13321    0.00000    0.00029    0.00015    0.00056
   12.36480    0.00000    0.00000    0.00000        NaN  106.12168    0.00000    0.00029    0.00015    0.00056
   12.36760    0.00000    0.00000    0.00000        NaN  106.11012    0.00000    0.00029    0.00015    0.00056
   12.37040    0.00000    0.00000    0.00000        NaN  106.09858    0.01097    0.00029    0.00015    0.00056
   12.37320    0.00000    0.00000    0.00000        NaN  106.08703    0.00000    0.00029    0.00015    0.00056
   12.37600    0.00000    0.00000    0.00000        NaN  106.07553    0.00000    0.00029    0.00015    0.00056
   12.37880    0.00000    0.00000    0.00000        NaN  106.06398    0.00000    0.00029    0.00015    0.00056
   12.38160    0.00000    0.00000    0.00000        NaN  106.05247    0.01098    0.00029    0.00015    0.00056
   12.38440    0.00000    0.00000    0.00000        NaN  106.04091    0.00000    0.00029    0.00015    0.00056
   12.38720    0.00000    0.00000    0.00000        NaN  106.02940    0.00000    0.00029    0.00015    0.00056
   12.39000    0.00000    0.00000    0.00000        NaN  106.01788    0.00000    0.00029    0.00015    0.00056
   12.39280    0.00000    0.00000    0.00000        NaN  106.00633    0.00000    0.00029    0.00015    0.00056
   12.39560    0.00000    0.00000    0.00000        NaN  105.99483    0.01099    0.00029    0.00015    0.00056
   12.39840    0.00000    0.00000    0.00000        NaN  105.98327    0.00000    0.00029    0.00015    0.00057
   12.40120    0.00000    0.00000    0.00000        NaN  105.97175    0.00000    0.00029    0.00015    0.00057
   12.40400    0.00000    0.00000    0.00000        NaN  105.96025    0.00000    0.00029    0.00015    0.00057
   12.40680    0.00000    0.00000    0.00000        NaN  105.94872   -0.01100    0.00029    0.00015    0.00057
   12.40960    0.00000    0.00000    0.00000        NaN  105.93713    0.00000    0.00029    0.00015    0.00057
   12.41240    0.00000    0.00000    0.00000        NaN  105.92566    0.00000    0.00029    0.00015    0.00057
   12.41520    0.00000    0.00000    0.00000        NaN  105.91414    0.00000    0.00029    0.00015    0.00057
   12.41800    0.00000    0.00000    0.00000        NaN  105.90259    0.00000    0.00029    0.00015    0.00057
   12.42080    0.00000    0.00000    0.00000        NaN  105.89108    0.01101    0.00029    0.00015    0.00057
   12.42360    0.00000    0.00000    0.00000        NaN  105.87957    0.00000    0.00029    0.00015    0.00057
   12.42640    0.00000    0.00000    0.00000        NaN  105.86803    0.00000    0.00029    0.00015    0.00057
   12.42920    0.00000    0.00000    0.00000        NaN  105.85655   -0.01102    0.00029    0.00015    0.00057
   12.43200    0.00000    0.00000    0.00000        NaN  105.84503    0.00000    0.00029    0.00015    0.00057
   12.43480    0.00000    0.00000    0.00000        NaN  105.83345   -0.01103    0.00030    0.00015    0.00057
   12.43760    0.00000    0.00000    0.00000        NaN  105.82195    0.00000    0.00030    0.00015    0.00057
   12.44040    0.00000    0.00000    0.00000        NaN  105.81047    0.00000    0.00030    0.00015    0.00057
   12.44320    0.00000    0.00000    0.00000        NaN  105.79896    0.00000    0.00030    0.00015    0.00057
   12.44600    0.00000    0.00000    0.00000        NaN  105.78739    0.00000    0.00030    0.00015    0.00057
   12.44880    0.00000    0.00000    0.00000        NaN  105.77593    0.00000    0.00030    0.00015    0.00057
   12.45160    0.00000    0.00000    0.00000        NaN  105.76439    0.00000    0.00030    0.00015    0.00057
   12.45440    0.00000    0.00000    0.00000        NaN  105.75294    0.00000    0.00030    0.00015    0.00057
   12.45720    0.00000    0.00000    0.00000        NaN  105.74139    0.00000    0.00030    0.00015    0.00057
   12.46000    0.00000    0.00000    0.00000        NaN  105.72990    0.00000    0.00030    0.00015    0.00057
   12.46280    0.00000    0.00000    0.00000        NaN  105.71839    0.00000    0.00030    0.00015    0.00057
   12.46560    0.00000    0.00000    0.00000        NaN  105.70690    0.00000    0.00030    0.00015    0.00057
   12.46840    0.00000    0.00000    0.00000        NaN  105.69539    0.00000    0.00030    0.00015    0.00057
   12.47120    0.00000    0.00000    0.00000        NaN  105.68390   -0.01106    0.00030    0.00015    0.00057
   12.47400    0.00000    0.00000    0.00000        NaN  105.67236    0.01106    0.00030    0.00015    0.00057
   12.47680    0.00000    0.00000    0.00000        NaN  105.66090    0.00000    0.00030    0.00015    0.00057
   12.47960    0.00000    0.00000    0.00000        NaN  105.64933    0.00000    0.00030    0.00015    0.00057
   12.48240    0.00000    0.00000    0.00000        NaN  105.63792    0.00000    0.00030    0.00015    0.00057
   12.48520    0.00000    0.00000    0.00000        NaN  105.62641    0.00000    0.00030    0.00015    0.00057
   12.48800    0.00000    0.00000    0.00000        NaN  105.61491    0.00000    0.00030    0.00015    0.00057
   12.49080    0.00000    0.00000    0.00000        NaN  105.60340    0.01107    0.00030    0.00015    0.00057
   12.49360    0.00000    0.00000    0.00000        NaN  105.59188    0.00000    0.00030    0.00015    0.00057
   12.49640    0.00000    0.00000    0.00000        NaN  105.58044   -0.01108    0.00030    0.00015    0.00058
   12.49920    0.00000    0.00000    0.00000        NaN  105.56889    0.00000    0.00030    0.00015    0.00058
   12.50200    0.00000    0.00000    0.00000        NaN  105.55743    0.00000    0.00030    0.00015    0.00058
   12.50480    0.00000    0.00000    0.00000        NaN  105.54593    0.00000    0.00030    0.00015    0.00058
   12.50760    0.00000    0.00000    0.00000        NaN  105.53442    0.00000    0.00030    0.00015    0.00058
   12.51040    0.00000    0.00000    0.00000        NaN  105.52293   -0.01109    0.00030    0.00015    0.00058
   12.51320    0.00000    0.00000    0.00000        NaN  105.51147    0.01109    0.00030    0.00015    0.00058
   12.51600    0.00000    0.00000    0.00000        NaN  105.49997    0.00000    0.00030    0.00015    0.00058
   12.51880    0.00000    0.00000    0.00000        NaN  105.48849    0.00000    0.00030    0.00015    0.00058
   12.52160    0.00000    0.00000    0.00000        NaN  105.47702    0.01110    0.00030    0.00015    0.00058
   12.52440    0.00000    0.00000    0.00000        NaN  105.46555    0.00000    0.00030    0.00015    0.00058
   12.52720    0.00000    0.00000    0.00000        NaN  105.45408    0.01111    0.00030    0.00015    0.00058
   12.53000    0.00000    0.00000    0.00000        NaN  105.44259    0.00000    0.00030    0.00015    0.00058
   12.53280    0.00000    0.00000    0.00000        NaN  105.43110    0.00000    0.00030    0.00015    0.00058
   12.53560    0.00000    0.00000    0.00000        NaN  105.41959    0.01111    0.00030    0.00015    0.00058
   12.53840    0.00000    0.00000    0.00000        NaN  105.40814    0.00000    0.00030    0.00015    0.00058
   12.54120    0.00000    0.00000    0.00000        NaN  105.39668   -0.01112    0.00030    0.00015    0.00058
   12.54400    0.00000    0.00000    0.00000        NaN  105.38515    0.01112    0.00030    0.00015    0.00058
   12.54680    0.00000    0.00000    0.00000        NaN  105.37373    0.00000    0.00030    0.00015    0.00058
   12.54960    0.00000    0.00000    0.00000        NaN  105.36224    0.01112    0.00030    0.00015    0.00058
   12.55240    0.00000    0.00000    0.00000        NaN  105.35080    0.00000    0.00030    0.00015    0.00058
   12.55520    0.00000    0.00000    0.00000        NaN  105.33929    0.00000    0.00030    0.00015    0.00058
   12.55800    0.00000    0.00000    0.00000        NaN  105.32783    0.00000    0.00030    0.00015    0.00058
   12.56080    0.00000    0.00000    0.00000        NaN  105.31634    0.00000    0.00030    0.00015    0.00058
   12.56360    0.00000    0.00000    0.00000        NaN  105.30489    0.01114    0.00030    0.00015    0.00058
   12.56640    0.00000    0.00000    0.00000        NaN  105.29340    0.00000    0.00030    0.00015    0.00058
   12.56920    0.00000    0.00000    0.00000        NaN  105.28194    0.00000    0.00030    0.00015    0.00058
   12.57200    0.00000    0.00000    0.00000        NaN  105.27050    0.00000    0.00030    0.00015    0.00058
   12.57480    0.00000    0.00000    0.00000        NaN  105.25902   -0.01115    0.00031    0.00015    0.00058
   12.57760    0.00000    0.00000    0.00000        NaN  105.24755   -0.01115    0.00031    0.00015    0.00058
   12.58040    0.00000    0.00000    0.00000        NaN  105.23609   -0.01115    0.00031    0.00015    0.00058
   12.58320    0.00000    0.00000    0.00000        NaN  105.22463    0.00000    0.00031    0.00015    0.00058
   12.58600    0.00000    0.00000    0.00000        NaN  105.21320    0.00000    0.00031    0.00015    0.00058
   12.58880    0.00000    0.00000    0.00000        NaN  105.20173    0.00000    0.00031    0.00015    0.00058
   12.59160    0.00000    0.00000    0.00000        NaN  105.19027    0.00000    0.00031    0.00015    0.00058
   12.59440    0.00000    0.00000    0.00000        NaN  105.17882    0.00000    0.00031    0.00015    0.00059
   12.59720    0.00000    0.00000    0.00000        NaN  105.16740    0.00000    0.00031    0.00015    0.00059
   12.60000    0.00000    0.00000    0.00000        NaN  105.15588   -0.01117    0.00031    0.00016    0.00059
   12.60280    0.00000    0.00000    0.00000        NaN  105.14443    0.01117    0.00031    0.00016    0.00059
   12.60560    0.00000    0.00000    0.00000        NaN  105.13298    0.00000    0.00031    0.00016    0.00059
   12.60840    0.00000    0.00000    0.00000        NaN  105.12150    0.00000    0.00031    0.00016    0.00059
   12.61120    0.00000    0.00000    0.00000        NaN  105.11005    0.00000    0.00031    0.00016    0.00059
   12.61400    0.00000    0.00000    0.00000        NaN  105.09863    0.00000    0.00031    0.00016    0.00059
   12.61680    0.00000    0.00000    0.00000        NaN  105.08715    0.00000    0.00031    0.00016    0.00059
   12.61960    0.00000    0.00000    0.00000        NaN  105.07576    0.00000    0.00031    0.00016    0.00059
   12.62240    0.00000    0.00000    0.00000        NaN  105.06430    0.00000    0.00031    0.00016    0.00059
   12.62520    0.00000    0.00000    0.00000        NaN  105.05283    0.00000    0.00031    0.00016    0.00059
   12.62800    0.00000    0.00000    0.00000        NaN  105.04143    0.01119    0.00031    0.00016    0.00059
   12.63080    0.00000    0.00000    0.00000        NaN  105.02998   -0.01120    0.00031    0.00016    0.00059
   12.63360    0.00000    0.00000    0.00000        NaN  105.01852    0.00000    0.00031    0.00016    0.00059
   12.63640    0.00000    0.00000    0.00000        NaN  105.00708    0.00000    0.00031    0.00016    0.00059
   12.63920    0.00000    0.00000    0.00000        NaN  104.99567    0.01120    0.00031    0.00016    0.00059
   12.64200    0.00000    0.00000    0.00000        NaN  104.98420    0.01120    0.00031    0.00016    0.00059
   12.64480    0.00000    0.00000    0.00000        NaN  104.97283    0.00000    0.00031    0.00016    0.00059
   12.64760    0.00000    0.00000    0.00000        NaN  104.96140    0.00000    0.00031    0.00016    0.00059
   12.65040    0.00000    0.00000    0.00000        NaN  104.94987    0.00000    0.00031    0.00016    0.00059
   12.65320    0.00000    0.00000    0.00000        NaN  104.93845    0.00000    0.00031    0.00016    0.00059
   12.65600    0.00000    0.00000    0.00000        NaN  104.92704    0.00000    0.00031    0.00016    0.00059
   12.65880    0.00000    0.00000    0.00000        NaN  104.91563    0.00000    0.00031    0.00016    0.00059
   12.66160    0.00000    0.00000    0.00000        NaN  104.90417   -0.01122    0.00031    0.00016    0.00059
   12.66440    0.00000    0.00000    0.00000        NaN  104.89277    0.00000    0.00031    0.00016    0.00059
   12.66720    0.00000    0.00000    0.00000        NaN  104.88131    0.00000    0.00031    0.00016    0.00059
   12.67000    0.00000    0.00000    0.00000        NaN  104.86985    0.00000    0.00031    0.00016    0.00059
   12.67280    0.00000    0.00000    0.00000        NaN  104.85847    0.00000    0.00031    0.00016    0.00059
   12.67560    0.00000    0.00000    0.00000        NaN  104.84702    0.01123    0.00031    0.00016    0.00059
   12.67840    0.00000    0.00000    0.00000        NaN  104.83560    0.01124    0.00031    0.00016    0.00059
   12.68120    0.00000    0.00000    0.00000        NaN  104.82420    0.00000    0.00031    0.00016    0.00059
   12.68400    0.00000    0.00000    0.00000        NaN  104.81280   -0.01124    0.00031    0.00016    0.00059
   12.68680    0.00000    0.00000    0.00000        NaN  104.80132    0.01124    0.00031    0.00016    0.00060
   12.68960    0.00000    0.00000    0.00000        NaN  104.78996    0.00000    0.00031    0.00016    0.00060
   12.69240    0.00000    0.00000    0.00000        NaN  104.77853    0.00000    0.00031    0.00016    0.00060
   12.69520    0.00000    0.00000    0.00000        NaN  104.76710    0.00000    0.00031    0.00016    0.00060
   12.69800    0.00000    0.00000    0.00000        NaN  104.75572    0.00000    0.00031    0.00016    0.00060
   12.70080    0.00000    0.00000    0.00000        NaN  104.74429    0.00000    0.00031    0.00016    0.00060
   12.70360    0.00000    0.00000    0.00000        NaN  104.73284    0.00000    0.00031    0.00016    0.00060
   12.70640    0.00000    0.00000    0.00000        NaN  104.72144    0.00000    0.00031    0.00016    0.00060
   12.70920    0.00000    0.00000    0.00000        NaN  104.71005    0.01126    0.00032    0.00016    0.00060
   12.71200    0.00000    0.00000    0.00000        NaN  104.69862    0.01127    0.00032    0.00016    0.00060
   12.71480    0.00000    0.00000    0.00000        NaN  104.68722    0.00000    0.00032    0.00016    0.00060
   12.71760    0.00000    0.00000    0.00000        NaN  104.67587    0.00000    0.00032    0.00016    0.00060
   12.72040    0.00000    0.00000    0.00000        NaN  104.66440    0.00000    0.00032    0.00016    0.00060
   12.72320    0.00000    0.00000    0.00000        NaN  104.65300    0.00000    0.00032    0.00016    0.00060
   12.72600    0.00000    0.00000    0.00000        NaN  104.64157    0.00000    0.00032    0.00016    0.00060
   12.72880    0.00000    0.00000    0.00000        NaN  104.63017    0.01128    0.00032    0.00016    0.00060
   12.73160    0.00000    0.00000    0.00000        NaN  104.61875    0.00000    0.00032    0.00016    0.00060
   12.73440    0.00000    0.00000    0.00000        NaN  104.60741    0.00000    0.00032    0.00016    0.00060
   12.73720    0.00000    0.00000    0.00000        NaN  104.59596    0.00000    0.00032    0.00016    0.00060
   12.74000    0.00000    0.00000    0.00000        NaN  104.58459    0.00000    0.00032    0.00016    0.00060
   12.74280    0.00000    0.00000    0.00000        NaN  104.57321    0.00000    0.00032    0.00016    0.00060
   12.74560    0.00000    0.00000    0.00000        NaN  104.56178    0.00000    0.00032    0.00016    0.00060
   12.74840    0.00000    0.00000    0.00000        NaN  104.55042    0.00000    0.00032    0.00016    0.00060
   12.75120    0.00000    0.00000    0.00000        NaN  104.53905    0.00000    0.00032    0.00016    0.00060
   12.75400    0.00000    0.00000    0.00000        NaN  104.52766    0.00000    0.00032    0.00016    0.00060
   12.75680    0.00000    0.00000    0.00000        NaN  104.51620    0.00000    0.00032    0.00016    0.00060
   12.75960    0.00000    0.00000    0.00000        NaN  104.50481    0.00000    0.00032    0.00016    0.00060
   12.76240    0.00000    0.00000    0.00000        NaN  104.49344    0.00000    0.00032    0.00016    0.00060
   12.76520    0.00000    0.00000    0.00000        NaN  104.48207    0.00000    0.00032    0.00016    0.00060
   12.76800    0.00000    0.00000    0.00000        NaN  104.47065    0.01132    0.00032    0.00016    0.00060
   12.77080    0.00000    0.00000    0.00000        NaN  104.45927    0.00000    0.00032    0.00016    0.00060
   12.77360    0.00000    0.00000    0.00000        NaN  104.44794    0.00000    0.00032    0.00016    0.00060
   12.77640    0.00000    0.00000    0.00000        NaN  104.43655    0.01132    0.00032    0.00016    0.00060
   12.77920    0.00000    0.00000    0.00000        NaN  104.42514   -0.01133    0.00032    0.00016    0.00060
   12.78200    0.00000    0.00000    0.00000        NaN  104.41374    0.00000    0.00032    0.00016    0.00061
   12.78480    0.00000    0.00000    0.00000        NaN  104.40237    0.00000    0.00032    0.00016    0.00061
   12.78760    0.00000    0.00000    0.00000        NaN  104.39099    0.00000    0.00032    0.00016    0.00061
   12.79040    0.00000    0.00000    0.00000        NaN  104.37962    0.00000    0.00032    0.00016    0.00061
   12.79320    0.00000    0.00000    0.00000        NaN  104.36827    0.00000    0.00032    0.00016    0.00061
   12.79600    0.00000    0.00000    0.00000        NaN  104.35689   -0.01134    0.00032    0.00016    0.00061
   12.79880    0.00000    0.00000    0.00000        NaN  104.34553    0.01134    0.00032    0.00016    0.00061
   12.80160    0.00000    0.00000    0.00000        NaN  104.33415    0.00000    0.00032    0.00016    0.00061
   12.80440    0.00000    0.00000    0.00000        NaN  104.32277    0.00000    0.00032    0.00016    0.00061
   12.80720    0.00000    0.00000    0.00000        NaN  104.31141    0.00000    0.00032    0.00016    0.00061
   12.81000    0.00000    0.00000    0.00000        NaN  104.30003    0.00000    0.00032    0.00016    0.00061
   12.81280    0.00000    0.00000    0.00000        NaN  104.28865   -0.01135    0.00032    0.00016    0.00061
   12.81560    0.00000    0.00000    0.00000        NaN  104.27725    0.00000    0.00032    0.00016    0.00061
   12.81840    0.00000    0.00000    0.00000        NaN  104.26590    0.00000    0.00032    0.00016    0.00061
   12.82120    0.00000    0.00000    0.00000        NaN  104.25455   -0.01136    0.00032    0.00016    0.00061
   12.82400    0.00000    0.00000    0.00000        NaN  104.24319    0.00000    0.00032    0.00016    0.00061
   12.82680    0.00000    0.00000    0.00000        NaN  104.23183    0.00000    0.00032    0.00016    0.00061
   12.82960    0.00000    0.00000    0.00000        NaN  104.22047    0.00000    0.00032    0.00016    0.00061
   12.83240    0.00000    0.00000    0.00000        NaN  104.20914    0.00000    0.00032    0.00016    0.00061
   12.83520    0.00000    0.00000    0.00000        NaN  104.19779    0.00000    0.00032    0.00016    0.00061
   12.83800    0.00000    0.00000    0.00000        NaN  104.18646    0.00000    0.00033    0.00016    0.00061
   12.84080    0.00000    0.00000    0.00000        NaN  104.17506    0.01138    0.00033    0.00016    0.00061
   12.84360    0.00000    0.00000    0.00000        NaN  104.16373    0.00000    0.00033    0.00016    0.00061
   12.84640    0.00000    0.00000    0.00000        NaN  104.15237    0.00000    0.00033    0.00016    0.00061
   12.84920    0.00000    0.00000    0.00000        NaN  104.14100    0.00000    0.00033    0.00016    0.00061
   12.85200    0.00000    0.00000    0.00000        NaN  104.12968    0.00000    0.00033    0.00016    0.00061
   12.85480    0.00000    0.00000    0.00000        NaN  104.11829    0.00000    0.00033    0.00016    0.00061
   12.85760    0.00000    0.00000    0.00000        NaN  104.10690    0.01139    0.00033    0.00016    0.00061
   12.86040    0.00000    0.00000    0.00000        NaN  104.09557   -0.01140    0.00033    0.00016    0.00061
   12.86320    0.00000    0.00000    0.00000        NaN  104.08425    0.00000    0.00033    0.00016    0.00061
   12.86600    0.00000    0.00000    0.00000        NaN  104.07288    0.00000    0.00033    0.00016    0.00061
   12.86880    0.00000    0.00000    0.00000        NaN  104.06156    0.01140    0.00033    0.00016    0.00061
   12.87160    0.00000    0.00000    0.00000        NaN  104.05024    0.00000    0.00033    0.00016    0.00061
   12.87440    0.00000    0.00000    0.00000        NaN  104.03889   -0.01141    0.00033    0.00016    0.00062
   12.87720    0.00000    0.00000    0.00000        NaN  104.02761    0.00000    0.00033    0.00016    0.00062
   12.88000    0.00000    0.00000    0.00000        NaN  104.01627    0.00000    0.00033    0.00016    0.00062
   12.88280    0.00000    0.00000    0.00000        NaN  104.00490   -0.01142    0.00033    0.00016    0.00062
   12.88560    0.00000    0.00000    0.00000        NaN  103.99352    0.00000    0.00033    0.00016    0.00062
   12.88840    0.00000    0.00000    0.00000        NaN  103.98215    0.00000    0.00033    0.00016    0.00062
   12.89120    0.00000    0.00000    0.00000        NaN  103.97084    0.01142    0.00033    0.00016    0.00062
   12.89400    0.00000    0.00000    0.00000        NaN  103.95953   -0.01143    0.00033    0.00016    0.00062
   12.89680    0.00000    0.00000    0.00000        NaN  103.94827    0.00000    0.00033    0.00016    0.00062
   12.89960    0.00000    0.00000    0.00000        NaN  103.93687   -0.01143    0.00033    0.00016    0.00062
   12.90240    0.00000    0.00000    0.00000        NaN  103.92557    0.00000    0.00033    0.00016    0.00062
   12.90520    0.00000    0.00000    0.00000        NaN  103.91424    0.00000    0.00033    0.00016    0.00062
   12.90800    0.00000    0.00000    0.00000        NaN  103.90289    0.00000    0.00033    0.00016    0.00062
   12.91080    0.00000    0.00000    0.00000        NaN  103.89156    0.00000    0.00033    0.00016    0.00062
   12.91360    0.00000    0.00000    0.00000        NaN  103.88023   -0.01144    0.00033    0.00017    0.00062
   12.91640    0.00000    0.00000    0.00000        NaN  103.86893    0.00000    0.00033    0.00017    0.00062
   12.91920    0.00000    0.00000    0.00000        NaN  103.85764    0.01145    0.00033    0.00017    0.00062
   12.92200    0.00000    0.00000    0.00000        NaN  103.84632    0.01145    0.00033    0.00017    0.00062
   12.92480    0.00000    0.00000    0.00000        NaN  103.83498   -0.01145    0.00033    0.00017    0.00062
   12.92760    0.00000    0.00000    0.00000        NaN  103.82365    0.00000    0.00033    0.00017    0.00062
   12.93040    0.00000    0.00000    0.00000        NaN  103.81232    0.00000    0.00033    0.00017    0.00062
   12.93320    0.00000    0.00000    0.00000        NaN  103.80102   -0.01146    0.00033    0.00017    0.00062
   12.93600    0.00000    0.00000    0.00000        NaN  103.78969    0.00000    0.00033    0.00017    0.00062
   12.93880    0.00000    0.00000    0.00000        NaN  103.77841    0.00000    0.00033    0.00017    0.00062
   12.94160    0.00000    0.00000    0.00000        NaN  103.76708   -0.01147    0.00033    0.00017    0.00062
   12.94440    0.00000    0.00000    0.00000        NaN  103.75583   -0.01147    0.00033    0.00017    0.00062
   12.94720    0.00000    0.00000    0.00000        NaN  103.74452    0.00000    0.00033    0.00017    0.00062
